list_name,name,label::English,label::Hausa,label::Kanuri,State,LGA,Ward,livecope,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002001002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002001003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002001004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002001005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002001006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002001007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002001008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002001009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002001010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008008002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036004010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002002011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005012,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036005013,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002016009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002003003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002005010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002004001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002004002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002004003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002004006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002004007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002004008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002004009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002004010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008009006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008009007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036007002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036007006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036007008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036007009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036007010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036008001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036008002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036008003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036008004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036008005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036008012,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002006001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002006002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002006004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002006005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002006006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002006007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002006008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002006009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002006010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008010008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008010010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008011007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008011005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008011008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008011006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008011011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008011013,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008012012,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002007011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002008011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036009010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008013003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008013004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008013002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008013005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008013007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008013008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008013009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008013011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008013012,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008014002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008014008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008014009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008014011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008014014,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008015007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036010009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008016001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008016002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008016004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008016007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008016003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008016010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008016006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008017010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008018010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002009010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG036011010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002010001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002010006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG002010009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008019009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008020001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008020004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008020005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008020007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008020008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008020009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008020011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021001,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021002,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021003,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021004,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021005,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021006,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021007,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021008,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021009,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021010,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021011,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021012,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021013,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021014,,,,,
clusters,other,Other / I don’t know,Other / Ban sani ba,Other / Ban sani ba,,,NG008021015,,,,,
