list_name,name,label,label::Hausa,state,LGA,Ward
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jada_2
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jaggu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jajere
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jajeri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jaji_maji
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jakana
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jakusko
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jambutu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,janga
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jara_dali
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jara_gol
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jarawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jawa_g_dole
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jawur_katamma
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jebuwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jera_bakari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jera_bonyo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jereng
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jigalambu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jigalta
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jilbe
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jororo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,juluri_damnawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jumbam
clusters,i_dont_know,I Don't Know,Ban sani ba,,,jumbul
clusters,i_dont_know,I Don't Know,Ban sani ba,,,k_kaudi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,k_kumaga
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kabulawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kafa_mafi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kafiya
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kaguram
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kala
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kalallawa_gabai
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kaliyari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kalizoram
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kanuri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,karagawaru
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kararam
clusters,i_dont_know,I Don't Know,Ban sani ba,,,karasuwa_galu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,karasuwa_garu_guna
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kareto
clusters,i_dont_know,I Don't Know,Ban sani ba,,,karewa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,karlahi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kasugula
clusters,i_dont_know,I Don't Know,Ban sani ba,,,katuzu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kautikari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kauwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kawuri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kayeri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kekeno
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kessaa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ketembere
clusters,i_dont_know,I Don't Know,Ban sani ba,,,khadammari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kidda
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kilange_funa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kilange_hirna
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kingarawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kingowa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kirawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kirchinga
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kirenowa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kiri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kiri_1
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kiri_2
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kodomti
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kogin_baba_1
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kogin_baba_2
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kola
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kollere_kafaje
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kolore
clusters,i_dont_know,I Don't Know,Ban sani ba,,,koma_1
clusters,i_dont_know,I Don't Know,Ban sani ba,,,koma_2
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kombo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,konduga
clusters,i_dont_know,I Don't Know,Ban sani ba,,,konkol
clusters,i_dont_know,I Don't Know,Ban sani ba,,,konkomma
clusters,i_dont_know,I Don't Know,Ban sani ba,,,koriyel
clusters,i_dont_know,I Don't Know,Ban sani ba,,,korongilum
clusters,i_dont_know,I Don't Know,Ban sani ba,,,koshebe
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kpasham
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kubo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kubuku
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kuburmbula
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kuda
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kudokurgo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kukareta_warsala
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kukawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kukayasku
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kukuri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kulli
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kumagannam
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kumalia
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kumshe
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kupti
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kuranabasa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kurba_gayi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kurnawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kushimaga
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kusur
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kwaja
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kwajaffa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kwarhi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kwaya_kusar
clusters,i_dont_know,I Don't Know,Ban sani ba,,,kwayabura
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lafiya
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lafiya_loi_loi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lakundum
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lamisu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lamisula
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lamurde
clusters,i_dont_know,I Don't Know,Ban sani ba,,,langawa_darin
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lantaiwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lassa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lawan_fannami
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lawan_musa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,layi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lege
clusters,i_dont_know,I Don't Know,Ban sani ba,,,leko
clusters,i_dont_know,I Don't Know,Ban sani ba,,,libbo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,likama
clusters,i_dont_know,I Don't Know,Ban sani ba,,,limanti
clusters,i_dont_know,I Don't Know,Ban sani ba,,,limawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,logumane
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lokoro
clusters,i_dont_know,I Don't Know,Ban sani ba,,,lokuwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,loskuri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,luggere
clusters,i_dont_know,I Don't Know,Ban sani ba,,,m_kaza
clusters,i_dont_know,I Don't Know,Ban sani ba,,,m_maja
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maafa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maanna
clusters,i_dont_know,I Don't Know,Ban sani ba,,,machina
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mada
clusters,i_dont_know,I Don't Know,Ban sani ba,,,madagali
clusters,i_dont_know,I Don't Know,Ban sani ba,,,madzi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mafa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mafoni
clusters,i_dont_know,I Don't Know,Ban sani ba,,,magumeri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maiha_gari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maimalari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maimusari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mainok
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mairari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mairi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maisandari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maisandari_wi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maiwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maja_kura
clusters,i_dont_know,I Don't Know,Ban sani ba,,,makama_a
clusters,i_dont_know,I Don't Know,Ban sani ba,,,makama_b
clusters,i_dont_know,I Don't Know,Ban sani ba,,,malari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mamudo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,manda_daa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mandala
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mandaragirau
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mandunari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,manjekin
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mapeo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,marama_kidang
clusters,i_dont_know,I Don't Know,Ban sani ba,,,margata
clusters,i_dont_know,I Don't Know,Ban sani ba,,,marguba
clusters,i_dont_know,I Don't Know,Ban sani ba,,,marmari_gudugurka
clusters,i_dont_know,I Don't Know,Ban sani ba,,,marte
clusters,i_dont_know,I Don't Know,Ban sani ba,,,masaba
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mashamari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mashio
clusters,i_dont_know,I Don't Know,Ban sani ba,,,maskandare
clusters,i_dont_know,I Don't Know,Ban sani ba,,,masu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mayo_bani
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mayo_farang
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mayo_inne
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mayo_kalaye
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mayo_lope
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mayo_nguli
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mayori
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mbalala
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mbamba
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mbila
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mbokura
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mbula
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mbullo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,michika_1
clusters,i_dont_know,I Don't Know,Ban sani ba,,,michika_2
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mijilu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mintar
clusters,i_dont_know,I Don't Know,Ban sani ba,,,miringa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,miye
clusters,i_dont_know,I Don't Know,Ban sani ba,,,moda_dlaka
clusters,i_dont_know,I Don't Know,Ban sani ba,,,modire
clusters,i_dont_know,I Don't Know,Ban sani ba,,,moduri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mofio
clusters,i_dont_know,I Don't Know,Ban sani ba,,,moholo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,monguno
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mozogun
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mubi_fussami
clusters,i_dont_know,I Don't Know,Ban sani ba,,,muchalla
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mugulbu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,muguram
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mujara
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mujigine
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mulgo_kopchi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,muliye
clusters,i_dont_know,I Don't Know,Ban sani ba,,,munkavachitta
clusters,i_dont_know,I Don't Know,Ban sani ba,,,murfakalam
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mussa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,musune
clusters,i_dont_know,I Don't Know,Ban sani ba,,,mutai
clusters,i_dont_know,I Don't Know,Ban sani ba,,,muwalli
clusters,i_dont_know,I Don't Know,Ban sani ba,,,namtari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,nangere
clusters,i_dont_know,I Don't Know,Ban sani ba,,,nassarawo_yola
clusters,i_dont_know,I Don't Know,Ban sani ba,,,nassarawo_mubi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,nassarawo_demsa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,nayinawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ndikong
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ndufu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,nduku
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngala
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngalda
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngamdu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngamma
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngarbi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngbakawo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngbebogun
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngelzarma_a
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngelzarma_b
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngetra
clusters,i_dont_know,I Don't Know,Ban sani ba,,,nglaiwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngohi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngojin
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngoshe
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngubala_bamma
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngudoram
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngulde
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngurbuwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngurno
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngurore
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ngurthlavu_kopa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ninkisi_wuro_ngiki
clusters,i_dont_know,I Don't Know,Ban sani ba,,,njibulwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,njine
clusters,i_dont_know,I Don't Know,Ban sani ba,,,njiwaji_gwange
clusters,i_dont_know,I Don't Know,Ban sani ba,,,numan_1
clusters,i_dont_know,I Don't Know,Ban sani ba,,,numan_2
clusters,i_dont_know,I Don't Know,Ban sani ba,,,numan_3
clusters,i_dont_know,I Don't Know,Ban sani ba,,,nyibago
clusters,i_dont_know,I Don't Know,Ban sani ba,,,nzuda_wuyaram
clusters,i_dont_know,I Don't Know,Ban sani ba,,,old_maiduguri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,opalo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,other
clusters,i_dont_know,I Don't Know,Ban sani ba,,,pakko
clusters,i_dont_know,I Don't Know,Ban sani ba,,,pallam
clusters,i_dont_know,I Don't Know,Ban sani ba,,,pama_whitambaya
clusters,i_dont_know,I Don't Know,Ban sani ba,,,pariya
clusters,i_dont_know,I Don't Know,Ban sani ba,,,pemi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,peta
clusters,i_dont_know,I Don't Know,Ban sani ba,,,puba_vidau
clusters,i_dont_know,I Don't Know,Ban sani ba,,,pulka_bokko
clusters,i_dont_know,I Don't Know,Ban sani ba,,,purakayo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,rann
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ribadu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,rigange
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ruhu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,rumde
clusters,i_dont_know,I Don't Know,Ban sani ba,,,rumirgu_chul
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sabon_layi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sabon_pegi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sabon_gari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sabsabuwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sakwa_hema
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sangassumi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sarkin_hausawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sasawa_kabaru
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shaffa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shangui
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shani
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shehuri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shehuri_north
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shehuri_south
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shekau
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shelleng
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shettimari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shirarkir
clusters,i_dont_know,I Don't Know,Ban sani ba,,,shoye
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sigal
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sigire
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sina_kamale
clusters,i_dont_know,I Don't Know,Ban sani ba,,,song_gari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,song_waje
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sorau_a
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sorau_b
clusters,i_dont_know,I Don't Know,Ban sani ba,,,soye
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sugu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sugundare
clusters,i_dont_know,I Don't Know,Ban sani ba,,,suktu
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sukur
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sulumthla
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sumbar
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sungul_koka
clusters,i_dont_know,I Don't Know,Ban sani ba,,,sure
clusters,i_dont_know,I Don't Know,Ban sani ba,,,suwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,taganama
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tallum
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tambajam
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tambo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tamsu_ngamdua
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,telli
clusters,i_dont_know,I Don't Know,Ban sani ba,,,teteba
clusters,i_dont_know,I Don't Know,Ban sani ba,,,thilbang
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tikau
clusters,i_dont_know,I Don't Know,Ban sani ba,,,timdore
clusters,i_dont_know,I Don't Know,Ban sani ba,,,titiwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tobolo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tola
clusters,i_dont_know,I Don't Know,Ban sani ba,,,toshia
clusters,i_dont_know,I Don't Know,Ban sani ba,,,toungo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,toungo_1
clusters,i_dont_know,I Don't Know,Ban sani ba,,,toungo_2
clusters,i_dont_know,I Don't Know,Ban sani ba,,,toungo_3
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tsohon_nguru
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tsugum_tagali
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tsukumu_tilijo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tuba
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tulotulo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,tumbara_ngabili
clusters,i_dont_know,I Don't Know,Ban sani ba,,,turmi_malori
clusters,i_dont_know,I Don't Know,Ban sani ba,,,uba
clusters,i_dont_know,I Don't Know,Ban sani ba,,,ufaye
clusters,i_dont_know,I Don't Know,Ban sani ba,,,uki_tuki
clusters,i_dont_know,I Don't Know,Ban sani ba,,,uvu_uda
clusters,i_dont_know,I Don't Know,Ban sani ba,,,vih_boka
clusters,i_dont_know,I Don't Know,Ban sani ba,,,vimtim
clusters,i_dont_know,I Don't Know,Ban sani ba,,,vulpi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wachakal
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wada
clusters,i_dont_know,I Don't Know,Ban sani ba,,,waduku
clusters,i_dont_know,I Don't Know,Ban sani ba,,,waga_chakawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wagir
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wajiro
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wala_warabe
clusters,i_dont_know,I Don't Know,Ban sani ba,,,walama
clusters,i_dont_know,I Don't Know,Ban sani ba,,,waltandi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wambilimi_tili
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wamdeo_giwi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wamiri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,waro
clusters,i_dont_know,I Don't Know,Ban sani ba,,,warshele
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wassaram
clusters,i_dont_know,I Don't Know,Ban sani ba,,,watinani
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wawa_korode
clusters,i_dont_know,I Don't Know,Ban sani ba,,,whuntaku
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wula
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wulgo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wulo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wuro_bokki
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wuro_dole
clusters,i_dont_know,I Don't Know,Ban sani ba,,,wuyo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yabal
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yabiri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yadim
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yajiwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yale
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yang
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yau
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yawa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yawi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yebbi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yele
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yelli
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yelwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yerimaram
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yimirdalang
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yitiwa
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yoffo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yolde_kohi
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yoyo
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yunusari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,yusufari
clusters,i_dont_know,I Don't Know,Ban sani ba,,,zabudum_dachia
clusters,i_dont_know,I Don't Know,Ban sani ba,,,zaga_ngalori
clusters,i_dont_know,I Don't Know,Ban sani ba,,,zageri
clusters,i_dont_know,I Don't Know,Ban sani ba,,,zah
clusters,i_dont_know,I Don't Know,Ban sani ba,,,zangaya_mazawaun
clusters,i_dont_know,I Don't Know,Ban sani ba,,,zangebe
clusters,i_dont_know,I Don't Know,Ban sani ba,,,zango
clusters,i_dont_know,I Don't Know,Ban sani ba,,,zara
