"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"dependent.var2130","no_vaccine","gender_hoh",NA,"female",0.00339118828860556,NA,-0.00355052303368581,0.0103328996108969,"state","NG036",0.702951338903261,"two sample ttest on difference in means (two sided)"
"dependent.var342","no_vaccine","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.497828793749293,"two sample ttest on difference in means (two sided)"
"dependent.var1147","no_vaccine","gender_hoh",NA,"female",0.119315408492865,NA,0.0235060291814096,0.215124787804321,"state","NG008",0.497828793749293,"two sample ttest on difference in means (two sided)"
"dependent.var2131","no_vaccine","gender_hoh",NA,"male",0.0620520091759182,NA,0.0328232684294034,0.091280749922433,"state","NG008",0.497828793749293,"two sample ttest on difference in means (two sided)"
"dependent.var343","no_vaccine","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.931902933231348,"two sample ttest on difference in means (two sided)"
"dependent.var1148","no_vaccine","gender_hoh",NA,"male",0.0625611170639799,NA,0.041737282611912,0.0833849515160478,"state","NG002",0.931902933231348,"two sample ttest on difference in means (two sided)"
"dependent.var2132","no_vaccine","gender_hoh",NA,"female",0.085143504321742,NA,-0.0242203057167391,0.194507314360223,"state","NG002",0.931902933231348,"two sample ttest on difference in means (two sided)"
"dependent.var344","dependents","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.371763460995313,"two sample ttest on difference in means (two sided)"
"dependent.var1149","dependents","gender_hoh",NA,"male",2.69913395472461,NA,2.48056173810967,2.91770617133955,"state","NG036",0.371763460995313,"two sample ttest on difference in means (two sided)"
"dependent.var2133","dependents","gender_hoh",NA,"female",2.8810829404383,NA,1.66350456581873,4.09866131505787,"state","NG036",0.371763460995313,"two sample ttest on difference in means (two sided)"
"dependent.var345","dependents","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.466571609406497,"two sample ttest on difference in means (two sided)"
"dependent.var1150","dependents","gender_hoh",NA,"female",2.4074517312957,NA,1.76435522419576,3.05054823839563,"state","NG008",0.466571609406497,"two sample ttest on difference in means (two sided)"
"dependent.var2134","dependents","gender_hoh",NA,"male",2.53660177660125,NA,2.392433877035,2.6807696761675,"state","NG008",0.466571609406497,"two sample ttest on difference in means (two sided)"
"dependent.var346","dependents","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.874254880007413,"two sample ttest on difference in means (two sided)"
"dependent.var1151","dependents","gender_hoh",NA,"male",2.42056677897815,NA,2.24260349781151,2.59853006014478,"state","NG002",0.874254880007413,"two sample ttest on difference in means (two sided)"
"dependent.var2135","dependents","gender_hoh",NA,"female",2.63371664537618,NA,2.09788293589731,3.16955035485505,"state","NG002",0.874254880007413,"two sample ttest on difference in means (two sided)"
"dependent.var347","independents","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.829898263558792,"two sample ttest on difference in means (two sided)"
"dependent.var1152","independents","gender_hoh",NA,"male",3.28978063456618,NA,3.1256271165322,3.45393415260015,"state","NG036",0.829898263558792,"two sample ttest on difference in means (two sided)"
"dependent.var2136","independents","gender_hoh",NA,"female",3.15250676868344,NA,1.90088489418343,4.40412864318345,"state","NG036",0.829898263558792,"two sample ttest on difference in means (two sided)"
"dependent.var348","independents","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.693957636837429,"two sample ttest on difference in means (two sided)"
"dependent.var1153","independents","gender_hoh",NA,"female",3.05655563388092,NA,2.45526953547101,3.65784173229083,"state","NG008",0.693957636837429,"two sample ttest on difference in means (two sided)"
"dependent.var2137","independents","gender_hoh",NA,"male",3.16916428847589,NA,3.03994904630637,3.2983795306454,"state","NG008",0.693957636837429,"two sample ttest on difference in means (two sided)"
"dependent.var349","independents","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.626428148638144,"two sample ttest on difference in means (two sided)"
"dependent.var1154","independents","gender_hoh",NA,"male",3.31769827787581,NA,3.14352795123836,3.49186860451326,"state","NG002",0.626428148638144,"two sample ttest on difference in means (two sided)"
"dependent.var2138","independents","gender_hoh",NA,"female",3.42048127189903,NA,2.90684313468948,3.93411940910859,"state","NG002",0.626428148638144,"two sample ttest on difference in means (two sided)"
"dependent.var350","vulnerability_hh_child_hoh","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.628062439034643,"two sample ttest on difference in means (two sided)"
"dependent.var1155","vulnerability_hh_child_hoh","gender_hoh",NA,"male",0.191581407101882,NA,0.0825730324936052,0.300589781710158,"state","NG036",0.628062439034643,"two sample ttest on difference in means (two sided)"
"dependent.var2139","vulnerability_hh_child_hoh","gender_hoh",NA,"female",0.0118691590101195,NA,-0.0124268306179003,0.0361651486381392,"state","NG036",0.628062439034643,"two sample ttest on difference in means (two sided)"
"dependent.var351","vulnerability_hh_child_hoh","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.905589197700104,"two sample ttest on difference in means (two sided)"
"dependent.var1156","vulnerability_hh_child_hoh","gender_hoh",NA,"female",0.193735399115807,NA,-0.0832015736365035,0.470672371868117,"state","NG008",0.905589197700104,"two sample ttest on difference in means (two sided)"
"dependent.var2140","vulnerability_hh_child_hoh","gender_hoh",NA,"male",0.15548756594079,NA,0.0984210412324399,0.212554090649139,"state","NG008",0.905589197700104,"two sample ttest on difference in means (two sided)"
"dependent.var352","vulnerability_hh_child_hoh","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.341979793111568,"two sample ttest on difference in means (two sided)"
"dependent.var1157","vulnerability_hh_child_hoh","gender_hoh",NA,"male",0.262622269905301,NA,0.15714082328302,0.368103716527582,"state","NG002",0.341979793111568,"two sample ttest on difference in means (two sided)"
"dependent.var2141","vulnerability_hh_child_hoh","gender_hoh",NA,"female",0.258944220424709,NA,0.0136328993581579,0.504255541491259,"state","NG002",0.341979793111568,"two sample ttest on difference in means (two sided)"
"dependent.var353","vulnerability_hh_pregnant","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.103098888761473,"two sample ttest on difference in means (two sided)"
"dependent.var1158","vulnerability_hh_pregnant","gender_hoh",NA,"male",0.234332426663708,NA,0.183114969652815,0.285549883674602,"state","NG036",0.103098888761473,"two sample ttest on difference in means (two sided)"
"dependent.var2142","vulnerability_hh_pregnant","gender_hoh",NA,"female",0.124067094714704,NA,-0.0557620342242268,0.303896223653634,"state","NG036",0.103098888761473,"two sample ttest on difference in means (two sided)"
"dependent.var354","vulnerability_hh_pregnant","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.510731213850791,"two sample ttest on difference in means (two sided)"
"dependent.var1159","vulnerability_hh_pregnant","gender_hoh",NA,"female",0.246421529307611,NA,0.108276783844675,0.384566274770547,"state","NG008",0.510731213850791,"two sample ttest on difference in means (two sided)"
"dependent.var2143","vulnerability_hh_pregnant","gender_hoh",NA,"male",0.205175970742512,NA,0.172245473406593,0.238106468078431,"state","NG008",0.510731213850791,"two sample ttest on difference in means (two sided)"
"dependent.var355","vulnerability_hh_pregnant","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.893973444561294,"two sample ttest on difference in means (two sided)"
"dependent.var1160","vulnerability_hh_pregnant","gender_hoh",NA,"male",0.187049354646179,NA,0.156546351675754,0.217552357616604,"state","NG002",0.893973444561294,"two sample ttest on difference in means (two sided)"
"dependent.var2144","vulnerability_hh_pregnant","gender_hoh",NA,"female",0.215702850288805,NA,0.0946128071543256,0.336792893423284,"state","NG002",0.893973444561294,"two sample ttest on difference in means (two sided)"
"dependent.var356","vulnerability_hh_breastfeeding","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.217557606366624,"two sample ttest on difference in means (two sided)"
"dependent.var1161","vulnerability_hh_breastfeeding","gender_hoh",NA,"male",0.281097567259047,NA,0.233524907574099,0.328670226943995,"state","NG036",0.217557606366624,"two sample ttest on difference in means (two sided)"
"dependent.var2145","vulnerability_hh_breastfeeding","gender_hoh",NA,"female",0.176776844919064,NA,-0.00732140858421221,0.360875098422341,"state","NG036",0.217557606366624,"two sample ttest on difference in means (two sided)"
"dependent.var357","vulnerability_hh_breastfeeding","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.992477983290532,"two sample ttest on difference in means (two sided)"
"dependent.var1162","vulnerability_hh_breastfeeding","gender_hoh",NA,"female",0.228778563775746,NA,0.102648834187438,0.354908293364053,"state","NG008",0.992477983290532,"two sample ttest on difference in means (two sided)"
"dependent.var2146","vulnerability_hh_breastfeeding","gender_hoh",NA,"male",0.308609260845762,NA,0.253906606577633,0.36331191511389,"state","NG008",0.992477983290532,"two sample ttest on difference in means (two sided)"
"dependent.var358","vulnerability_hh_breastfeeding","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.920649289261818,"two sample ttest on difference in means (two sided)"
"dependent.var1163","vulnerability_hh_breastfeeding","gender_hoh",NA,"male",0.236491003528502,NA,0.204545250808966,0.268436756248038,"state","NG002",0.920649289261818,"two sample ttest on difference in means (two sided)"
"dependent.var2147","vulnerability_hh_breastfeeding","gender_hoh",NA,"female",0.326701241045846,NA,0.0367082084599127,0.616694273631779,"state","NG002",0.920649289261818,"two sample ttest on difference in means (two sided)"
"dependent.var359","vulnerability_hh_chronically_ill","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",1.08378078926569e-12,"two sample ttest on difference in means (two sided)"
"dependent.var1164","vulnerability_hh_chronically_ill","gender_hoh",NA,"male",0.0643297175054087,NA,0.0269344086060496,0.101725026404768,"state","NG036",1.08378078926569e-12,"two sample ttest on difference in means (two sided)"
"dependent.var2148","vulnerability_hh_chronically_ill","gender_hoh",NA,"female",0,NA,0,0,"state","NG036",1.08378078926569e-12,"two sample ttest on difference in means (two sided)"
"dependent.var360","vulnerability_hh_chronically_ill","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.941471806142584,"two sample ttest on difference in means (two sided)"
"dependent.var1165","vulnerability_hh_chronically_ill","gender_hoh",NA,"female",0.103426657587358,NA,-0.00533480276980208,0.212188117944518,"state","NG008",0.941471806142584,"two sample ttest on difference in means (two sided)"
"dependent.var2149","vulnerability_hh_chronically_ill","gender_hoh",NA,"male",0.0618422168622858,NA,0.0363347827415659,0.0873496509830058,"state","NG008",0.941471806142584,"two sample ttest on difference in means (two sided)"
"dependent.var361","vulnerability_hh_chronically_ill","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.74086299608804,"two sample ttest on difference in means (two sided)"
"dependent.var1166","vulnerability_hh_chronically_ill","gender_hoh",NA,"male",0.0493426009788885,NA,0.0321272763105036,0.0665579256472733,"state","NG002",0.74086299608804,"two sample ttest on difference in means (two sided)"
"dependent.var2150","vulnerability_hh_chronically_ill","gender_hoh",NA,"female",0.0805876628249406,NA,0.0120518206579542,0.149123504991927,"state","NG002",0.74086299608804,"two sample ttest on difference in means (two sided)"
"dependent.var362","vulnerability_hh_mentally_disabled","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.388169721483658,"two sample ttest on difference in means (two sided)"
"dependent.var1167","vulnerability_hh_mentally_disabled","gender_hoh",NA,"male",0.00960842152698299,NA,0.00211090261398682,0.0171059404399792,"state","NG036",0.388169721483658,"two sample ttest on difference in means (two sided)"
"dependent.var2151","vulnerability_hh_mentally_disabled","gender_hoh",NA,"female",0.0333811701027054,NA,-0.0328254182331811,0.0995877584385919,"state","NG036",0.388169721483658,"two sample ttest on difference in means (two sided)"
"dependent.var363","vulnerability_hh_mentally_disabled","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.297315107575826,"two sample ttest on difference in means (two sided)"
"dependent.var1168","vulnerability_hh_mentally_disabled","gender_hoh",NA,"female",0.0695792842484512,NA,-0.0175684355030123,0.156727003999915,"state","NG008",0.297315107575826,"two sample ttest on difference in means (two sided)"
"dependent.var2152","vulnerability_hh_mentally_disabled","gender_hoh",NA,"male",0.0139727509409544,NA,0.00231856874348101,0.0256269331384279,"state","NG008",0.297315107575826,"two sample ttest on difference in means (two sided)"
"dependent.var364","vulnerability_hh_mentally_disabled","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.941367121634023,"two sample ttest on difference in means (two sided)"
"dependent.var1169","vulnerability_hh_mentally_disabled","gender_hoh",NA,"male",0.00574196539828525,NA,0.000848539905517671,0.0106353908910528,"state","NG002",0.941367121634023,"two sample ttest on difference in means (two sided)"
"dependent.var2153","vulnerability_hh_mentally_disabled","gender_hoh",NA,"female",0.00231313081527119,NA,-0.00225290846967671,0.00687917010021909,"state","NG002",0.941367121634023,"two sample ttest on difference in means (two sided)"
"dependent.var365","vulnerability_hh_physically_disabled","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",2.00941962884723e-11,"two sample ttest on difference in means (two sided)"
"dependent.var1170","vulnerability_hh_physically_disabled","gender_hoh",NA,"male",0.026380434943459,NA,0.00725205280134265,0.0455088170855754,"state","NG036",2.00941962884723e-11,"two sample ttest on difference in means (two sided)"
"dependent.var2154","vulnerability_hh_physically_disabled","gender_hoh",NA,"female",0,NA,0,0,"state","NG036",2.00941962884723e-11,"two sample ttest on difference in means (two sided)"
"dependent.var366","vulnerability_hh_physically_disabled","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG008",0.0863729597130229,"two sample ttest on difference in means (two sided)"
"dependent.var1171","vulnerability_hh_physically_disabled","gender_hoh",NA,"female",0.0954069955254277,NA,0.00570148334708019,0.185112507703775,"state","NG008",0.0863729597130229,"two sample ttest on difference in means (two sided)"
"dependent.var2155","vulnerability_hh_physically_disabled","gender_hoh",NA,"male",0.0273691213042813,NA,0.012248560267984,0.0424896823405786,"state","NG008",0.0863729597130229,"two sample ttest on difference in means (two sided)"
"dependent.var367","vulnerability_hh_physically_disabled","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG002",0.836610753938975,"two sample ttest on difference in means (two sided)"
"dependent.var1172","vulnerability_hh_physically_disabled","gender_hoh",NA,"male",0.0262165227294426,NA,0.0146752294840729,0.0377578159748123,"state","NG002",0.836610753938975,"two sample ttest on difference in means (two sided)"
"dependent.var2156","vulnerability_hh_physically_disabled","gender_hoh",NA,"female",0.0247576945960479,NA,-0.0102282624563261,0.0597436516484219,"state","NG002",0.836610753938975,"two sample ttest on difference in means (two sided)"
"dependent.var368","secu_incident_comp","gender_hoh",NA,"",NA,NA,NA,NA,"state","NG036",0.712111464953245,"two sample ttest on difference in means (two sided)"
"dependent.var1173","secu_incident_comp","gender_hoh",NA,"male",0.0457220100537385,NA,0.0157241193960719,0.0757199007114051,"state","NG036",0.712111464953245,"two sample ttest on difference in means (two sided)"
